评论人的ID,评论人网名,评论人VIP等级,评论人头像网址,评论编号,评论时间,点赞量,评论内容,ip地址
4937321347,7_y2,0,http://p1.music.126.net/lGMzGiyPEblkpnG2tRFKmA==/109951168153937140.jpg,5882638432,昨天21:54,0,有个故事 等他中考完后说,广西
3377223779,-原耽男孩-,1,http://p1.music.126.net/CwtovySYfj1rkunobsbfLQ==/109951168495151081.jpg,5882637476,昨天21:53,1,一个能解开别人心结的人，往往他的心里全是死结了......,安徽
6285170180,妧yy-,0,http://p1.music.126.net/38ur6JQEKUeg3yEBV20NiQ==/109951166570643285.jpg,5882633919,昨天21:44,0,∨,江苏
411842940,蛤蜊没有壳,0,http://p1.music.126.net/f8lubWUn4YI79HyyLWJ4yA==/109951164162645587.jpg,5882628578,昨天21:41,0,舔狗呢？,山西
411842940,蛤蜊没有壳,0,http://p1.music.126.net/f8lubWUn4YI79HyyLWJ4yA==/109951164162645587.jpg,5882628578,昨天21:41,0,舔狗呢？,山西
7985488077,周周卷_fphc,0,http://p1.music.126.net/p739y2qzDZA5L0--3eQRVQ==/109951168106048656.jpg,5882627411,昨天21:38,1,本以为你也会不舍，没想到你是个狠角色,辽宁
8426542143,饱top1,0,http://p1.music.126.net/hdv9fX1__4SyMb7Qv2BySQ==/109951168505708555.jpg,5882630167,昨天21:38,2,忘了我可以 不要忘记我爱你,河南
8426542143,饱top1,0,http://p1.music.126.net/hdv9fX1__4SyMb7Qv2BySQ==/109951168505708555.jpg,5882630167,昨天21:38,2,忘了我可以 不要忘记我爱你,河南
7985488077,周周卷_fphc,0,http://p1.music.126.net/p739y2qzDZA5L0--3eQRVQ==/109951168106048656.jpg,5882630736,昨天21:37,0,没人能和你比，无论我遇见多少人,辽宁
5076732461,琪-碎冰冰,1,http://p1.music.126.net/GDmGu4kxGKyPjYKkdDJoJA==/109951168453496971.jpg,5882630014,昨天21:36,0,时间在变 我们也在变 不信任彼此,安徽
556144201,freda66669999,6,http://p1.music.126.net/t53X0lOu8_f6K9QkuSQwjg==/109951168507685042.jpg,5882627201,昨天21:36,0,zzx 你好， 再见zzx。,江苏
3272796842,小珂堡堡,3,http://p1.music.126.net/o_nqRJBwSGlW0W5WJVBO8Q==/109951168447510506.jpg,5882627085,昨天21:35,1,动态赞.评,河南
1853831731,无名之辈他妹妹,0,http://p1.music.126.net/PUmmpIt2wx_4GUIN0oJTww==/109951168183913085.jpg,5882626129,昨天21:34,0,听了这首歌，吃饭都感觉很香ヾ(❀╹◡╹)ﾉﾞ❀~,广东
3407311752,不太懂emo,3,http://p1.music.126.net/6OH-JYTfeBUhrlYYEek7ww==/109951167878212364.jpg,5882622727,昨天21:34,0,记忆都是限定的不是吗。我不要再活在过去了,浙江
546753887,被遗忘的煜煜,3,http://p1.music.126.net/abT7WmxTOpiwNRBVCbXySw==/109951167194708602.jpg,5882620443,昨天21:28,2,你说你会一直在的  你骗人.,山西
7831886823,-冰冷回忆,1,http://p1.music.126.net/zv4Wn9xTi1tF0lblnHB5Mw==/109951168521127983.jpg,5882620369,昨天21:27,0,这个任何人也说不准 只有你自己最清楚他到底爱不爱你 如果你能感觉到他爱你 那差不多就是真的爱你 没感觉到的话那可能就是不爱 如果说他用心爱你了 你肯定会感觉到,山东
468318241,胖胖的杨凯凯,2,http://p1.music.126.net/YBANIKENnjWqUcJmq318_A==/19242552997796289.jpg,5882612023,昨天21:07,0,我也是[流泪],重庆
468318241,胖胖的杨凯凯,2,http://p1.music.126.net/YBANIKENnjWqUcJmq318_A==/19242552997796289.jpg,5882610961,昨天21:06,0,加油呀！,重庆
617069155,不知名话痨艺术家丶,6,http://p1.music.126.net/5p4Pg--TiLXlVIM64JiLfg==/109951164586070940.jpg,5882607955,昨天21:04,1,口水歌，100多万评论。。。,广东
4882935019,望思量TuT,0,http://p1.music.126.net/1HoFsHx38hMLX0gUuU2zDw==/109951167826577564.jpg,5882603699,昨天21:03,1,我从不害怕失去，因为我本就一无所有.,湖南
8027130705,蛙趣你好帅_31911,0,http://p1.music.126.net/4Ur8SSj-Az-JrYgzDFGszw==/109951168505580030.jpg,5882604626,昨天21:02,0,没有爱，真诚也没用,广东
2028614994,小审问,0,http://p1.music.126.net/BrK8z8ogDKvr9_fISQ-gWw==/109951168517210520.jpg,5882606949,昨天21:01,0,加油,辽宁
1667448150,仔仔_vc,6,http://p1.music.126.net/DiLL3nbjAg66BRh3_nz9gw==/109951167561874027.jpg,5882603285,昨天20:58,1,什么都短暂 包括你,山东
5084714394,长高高高高高高兴兴,0,http://p1.music.126.net/z-w0yFAb9u3R87of9J5nPQ==/109951168284009030.jpg,5882604059,昨天20:57,0,加油,云南
8481786235,yy小乖_ns7c,1,http://p1.music.126.net/XRtcP02btw-o2gT4Dhrv8A==/109951168510086345.jpg,5882599651,昨天20:53,2,腻了就换个方式爱她 而不是换个人,云南
3367206984,魚中意,1,http://p1.music.126.net/Lzj9be48jFvqcwGDOCKM0w==/109951168193453419.jpg,5882599448,昨天20:51,2,希望是美好的 也许是人间至善 而美好的事物永不消逝 人应该带着希望坚定地走下去 我是如此相信 该相遇的总会相遇,河北
2007924269,悲伤飞飞,0,http://p1.music.126.net/vCLHDpg8J9nIZ8v_odq14A==/109951168519508509.jpg,5882599897,昨天20:46,0,你们觉得一个男生天天说想你 很粘人 出去玩也会买单 也会回复我的每一条信息 会在意我说的任何一句话 有点恋爱脑 但是他会对你发脾气 会说一些让你难过的话 脾气喜怒无常 总是突然严肃 这个男人他爱我吗,广东
2007924269,悲伤飞飞,0,http://p1.music.126.net/vCLHDpg8J9nIZ8v_odq14A==/109951168519508509.jpg,5882599897,昨天20:46,0,你们觉得一个男生天天说想你 很粘人 出去玩也会买单 也会回复我的每一条信息 会在意我说的任何一句话 有点恋爱脑 但是他会对你发脾气 会说一些让你难过的话 脾气喜怒无常 总是突然严肃 这个男人他爱我吗,广东
8488991216,-李16,1,http://p1.music.126.net/gEGZF4336nhbJTxbhJ50-g==/109951168519469572.jpg,5882597918,昨天20:45,0,永远真诚 永远简单 生活和我都会发光,云南
8488991216,-李16,1,http://p2.music.126.net/gEGZF4336nhbJTxbhJ50-g==/109951168519469572.jpg,5882597910,昨天20:45,0,停止胡思乱想吧 青春应该是热烈而真诚的,云南
8488991216,-李16,1,http://p2.music.126.net/gEGZF4336nhbJTxbhJ50-g==/109951168519469572.jpg,5882596076,昨天20:45,0,浪漫的灵魂从不同的平淡的日子妥协,云南
8488991216,-李16,1,http://p2.music.126.net/gEGZF4336nhbJTxbhJ50-g==/109951168519469572.jpg,5882599806,昨天20:45,0,无所吊谓我永远开心.,云南
8488991216,-李16,1,http://p2.music.126.net/gEGZF4336nhbJTxbhJ50-g==/109951168519469572.jpg,5882595251,昨天20:45,1,确实怀念  但我更珍惜眼前.,云南
8488991216,-李16,1,http://p2.music.126.net/gEGZF4336nhbJTxbhJ50-g==/109951168519469572.jpg,5882598822,昨天20:45,0,永远爱自己才是真理.,云南
1395538262,太过依赖了,0,http://p2.music.126.net/J1wImBj9o4TsGML52cMR1w==/109951166526423231.jpg,5882596041,昨天20:45,0,算了,河南
1395538262,太过依赖了,0,http://p2.music.126.net/J1wImBj9o4TsGML52cMR1w==/109951166526423231.jpg,5882596041,昨天20:45,0,算了,河南
5073331449,伏特佳不是伏特加,0,http://p2.music.126.net/YPTrW3aMgcIebgiLTmHIKw==/109951166141327417.jpg,5882594785,昨天20:40,0,必须支持,安徽
5073331449,伏特佳不是伏特加,0,http://p2.music.126.net/YPTrW3aMgcIebgiLTmHIKw==/109951166141327417.jpg,5882594785,昨天20:40,0,必须支持,安徽
5073331449,伏特佳不是伏特加,0,http://p2.music.126.net/YPTrW3aMgcIebgiLTmHIKw==/109951166141327417.jpg,5882594785,昨天20:40,0,必须支持,安徽
5073331449,伏特佳不是伏特加,0,http://p2.music.126.net/YPTrW3aMgcIebgiLTmHIKw==/109951166141327417.jpg,5882594785,昨天20:40,0,必须支持,安徽
1923537902,偷偷带你去兜风,0,http://p2.music.126.net/L1oL26z1lgR_dKDhcWZKKw==/109951168498226754.jpg,5882585930,昨天20:25,0,呜呜呜呜呜,山东
1921957274,改名字被占用我特么太难了,6,http://p2.music.126.net/z1b2PeFtxmq-zhESQIx4Aw==/109951164597422567.jpg,5882584938,昨天20:24,0,我的妈鸭 居然有一百多万评论 任何一个明星都没有那么多评论,广西
1674295872,名为莫等闲,0,http://p2.music.126.net/xiWtripdQDO22kWNg4epPw==/109951167824691392.jpg,5882583824,昨天20:22,0,第四百一十一天,河北
3295782175,恋里生情,5,http://p2.music.126.net/gnDUXJ8ZK8y_6de216Qh0A==/109951168479772389.jpg,5882582509,昨天20:21,0,对不起，还是被打败了,山东
299848476,铁桥边的女子Y,0,http://p2.music.126.net/ky7I4N4F8ddgDlpBKkpLug==/109951166448235843.jpg,5882582802,昨天20:20,0,对，加油，变得更加优秀！,广西
3272796842,小珂堡堡,3,http://p2.music.126.net/o_nqRJBwSGlW0W5WJVBO8Q==/109951168447510506.jpg,5882577513,昨天20:17,0,动态赞.评,河南
8426647390,会飞的铁憨憨,1,http://p2.music.126.net/fmtsHnoH_DaM-ERettmNeA==/109951168519408224.jpg,5882579002,昨天20:15,0,我有一个很长很长的故事，需要一生一世，慢慢讲给你听,山东
5062340145,你困别睡,1,http://p2.music.126.net/7PmgoHmFZCGa8HHWsBhRkA==/109951168519627329.jpg,5882581783,昨天20:13,0,你说听完这首歌就不联系了，我知道你很烦我，可是我只有你，可你并不知道，祝你幸福吧，我无能为力,河南
5180067564,斯di芬curry,4,http://p2.music.126.net/E9PLMSkBBsXER1EQEtAWhA==/109951168463395635.jpg,5882581781,昨天20:13,2,为什么在我身上没有好事，为什么感情感情不顺，学校打架也怪我，父母的不理解，为什么为什么我这么悲惨，我好讨厌我现在的自己,青海
,,0,,,,,,
3272796842,小珂堡堡,3,http://p1.music.126.net/o_nqRJBwSGlW0W5WJVBO8Q==/109951168447510506.jpg,5882572965,昨天20:03,0,动态赞.评,河南
546089439,诶核桃子,5,http://p1.music.126.net/tWEsyAtWwAhGdvVnRxK7xQ==/109951167828900931.jpg,5882571169,昨天20:03,0,走吧 千万别回头了 劝你也劝我自己,辽宁
593749724,为你封麦_0826,0,http://p1.music.126.net/nc9Vi-LAcOmWRn0X5pfnJw==/109951168519384640.jpg,5882574843,昨天20:03,2,我就活这么几十年 能跟你说多少次再见,上海
1645158994,TX时光代理人,2,http://p1.music.126.net/Xoz3vblBKr10NP4ErRyZ0Q==/109951167958617793.jpg,5882574792,昨天20:02,0,《100w+》,陕西
554428859,cryzsa,0,http://p1.music.126.net/MgC42042mthaP9ityyt_TA==/109951166958670999.jpg,5882574751,昨天20:02,0,16岁就老太太了吗👵,广东
554428859,cryzsa,0,http://p1.music.126.net/MgC42042mthaP9ityyt_TA==/109951166958670999.jpg,5882574751,昨天20:02,0,16岁就老太太了吗👵,广东
1946295709,林l纾l萝,0,http://p1.music.126.net/bNMYkU0ygh4ko24t-VSMfQ==/109951168518978136.jpg,5882568539,昨天19:59,0,想你,北京
3925856683,你的越-,0,http://p1.music.126.net/9OJ77b51s3FOJ7kI0Uo3gQ==/109951166665286231.jpg,5882566471,昨天19:56,1,第689天.,陕西
3925856683,你的越-,0,http://p1.music.126.net/9OJ77b51s3FOJ7kI0Uo3gQ==/109951166665286231.jpg,5882569223,昨天19:56,1,补:第688天.,陕西
3925856683,你的越-,0,http://p1.music.126.net/9OJ77b51s3FOJ7kI0Uo3gQ==/109951166665286231.jpg,5882566436,昨天19:56,1,补:第687天.,陕西
3925856683,你的越-,0,http://p1.music.126.net/9OJ77b51s3FOJ7kI0Uo3gQ==/109951166665286231.jpg,5882566416,昨天19:56,1,补:第686天.,陕西
1390288892,爱该如何长久,3,http://p1.music.126.net/l0BmYULcPA7RnKV-IiP8nA==/109951168519849968.jpg,5882570107,昨天19:56,2,你最喜欢的哪里都是你我听了几千遍,北京
3925856683,你的越-,0,http://p1.music.126.net/9OJ77b51s3FOJ7kI0Uo3gQ==/109951166665286231.jpg,5882565488,昨天19:55,2,补:第685天,陕西
3362488953,X-徐然,3,http://p1.music.126.net/Il5QvkOVbBZRRZNi6AiDQA==/109951168500399153.jpg,5882565080,昨天19:51,0,我无心 远离爱.,河南
8016364932,zong-11,1,http://p1.music.126.net/xYtkTJ1brSTVg_3aK6tDSg==/109951168516450132.jpg,5882568743,昨天19:51,0,哪有什么永远相爱的两个人,安徽
3362488953,X-徐然,3,http://p1.music.126.net/Il5QvkOVbBZRRZNi6AiDQA==/109951168500399153.jpg,5882563710,昨天19:51,0,我心里只有你.,河南
3362488953,X-徐然,3,http://p1.music.126.net/Il5QvkOVbBZRRZNi6AiDQA==/109951168500399153.jpg,5882565957,昨天19:50,0,你不能丢下我.,河南
3362488953,X-徐然,3,http://p1.music.126.net/Il5QvkOVbBZRRZNi6AiDQA==/109951168500399153.jpg,5882566789,昨天19:50,1,你决定认识别人 我们就彻底翻篇了.,河南
3362488953,X-徐然,3,http://p1.music.126.net/Il5QvkOVbBZRRZNi6AiDQA==/109951168500399153.jpg,5882565897,昨天19:49,0,我看到啦 你很幸福.,河南
8073085912,想和你的重来,2,http://p1.music.126.net/yWGg_esHg4Fz8B7DAF-Zug==/109951168280447556.jpg,5882565829,昨天19:48,0,之前已经找过啦 他叫我好好学习 现在他也有女朋友啦 等我考上大学后再去找他,贵州
8488361912,啵啵鱼嘎嘎,1,http://p1.music.126.net/VNYdXRr3Z-0OVdj3A629Bw==/109951168519348623.jpg,5882562548,昨天19:47,0,原来相爱的人真的会被现实打败啊,四川
269622131,klors,6,http://p1.music.126.net/-vwfCzYOiy9acgnbTd7ddQ==/3420580718743650.jpg,5882560505,昨天19:44,1,ELK的厄斐琉斯！,广东
6409560628,日落时分_W,0,http://p1.music.126.net/WXyDfihESLbaasoegkh18A==/109951167261790757.jpg,5882561275,昨天19:44,0,还是很喜欢你，早知道就不让你知道了,山东
299848476,铁桥边的女子Y,0,http://p1.music.126.net/ky7I4N4F8ddgDlpBKkpLug==/109951166448235843.jpg,5882561263,昨天19:43,0,你喜欢那个女孩子她跟她闺蜜知道不，如果知道的话，那你喜欢的女孩子什么想法你有一点点了解不 如果知道的话，然后没什么想法的话，就大概率成不了叭 如果不知道的话，你可以委婉一点点的跟她闺蜜说 假如她闺蜜还没有很正式把话说得很清楚  ,广西
299848476,铁桥边的女子Y,0,http://p1.music.126.net/ky7I4N4F8ddgDlpBKkpLug==/109951166448235843.jpg,5882562819,昨天19:40,0, 为什么现在不可以呀,广西
5058085410,欣妹妹_vdIn,0,http://p2.music.126.net/3taMKMnOGRypmWYOKdF9BA==/109951168456714899.jpg,5882556605,昨天19:36,0,意难平,山东
8073085912,想和你的重来,2,http://p1.music.126.net/yWGg_esHg4Fz8B7DAF-Zug==/109951168280447556.jpg,5882556308,昨天19:33,1,没有你的四月来喽 现在一年十一个月二十四天啦 满了四年就去找你复合,贵州
1685857367,songsong181129,0,http://p2.music.126.net/gjkGINj7iM8tQknjJycdMQ==/109951167502937328.jpg,5882552690,昨天19:28,1,超级好听,新疆
3290282004,福妮o,0,http://p2.music.126.net/2Lwn2WeNPpYPfh6ygtl5Nw==/109951167083545727.jpg,5882544536,昨天19:13,1,不喜欢看不惯可以不回复，没必要去中伤以及揣测别人，且未知全貌 不予置评。你的一句恶言或嘲讽都能成为杀死人的利剑，请谨慎发言！再次重申一次！不喜欢 看不惯可以直接略过，请不要恶言伤人！！[可爱],河北
3723230723,念锦pfss,1,http://p2.music.126.net/T6OXNCXwkQjBeJ-Ewi0tTg==/109951165825984383.jpg,5882542225,昨天19:06,0,说出这句话你的人生想必是一泡污,上海
3367994784,KIKI-zen,0,http://p2.music.126.net/ly9DN0TxlAfR5W12xzEPGQ==/109951168115170765.jpg,5882540306,昨天19:02,0,"人生好长，长到看不到镜头，人生也好短，短道一眨眼，感觉自己没做什么累的事情，但又感觉自己好累好累，很想看看祖国的大好河山，好想勇敢一次，和喜欢的人说心里话，但是自己不够优秀！
希望最后两个月顺利，希望2023的6月我在打开这个留言是是带着幸福的消息。",新疆
8488803768,雪儿_zsCI,1,http://p2.music.126.net/an5RY7wzNGujJ9BPMSzbtg==/109951168519201691.jpg,5882527512,昨天18:43,0,"无解
",广东
123715650,风会继续他的旅途,5,http://p2.music.126.net/GWCFJPRibnfyS06DdhtL4A==/109951168520371358.jpg,5882530826,昨天18:38,0,再继续下去两个人都难受,广东
339430913,芝士年糕喵,6,http://p2.music.126.net/3zJGzEdr1-QxdTSMk81jEg==/109951168489692788.jpg,5882527234,昨天18:38,1,真正的释怀是不再窥探对方的生活,安徽
123715650,风会继续他的旅途,5,http://p2.music.126.net/GWCFJPRibnfyS06DdhtL4A==/109951168520371358.jpg,5882527120,昨天18:37,0,加油吧,广东
5021876451,飞人张万森,2,http://p2.music.126.net/O--rGhmSXZ71tfpVdUH9sA==/109951168496157812.jpg,5882526889,昨天18:33,0,其实，你已经有了答案[好听哭了],安徽
1673303068,给我理想的家-,0,http://p2.music.126.net/4LSi8fluaNIpE9pRx0S__g==/109951167906542512.jpg,5882525925,昨天18:26,0,太伤了，这样的我们,重庆
1673303068,给我理想的家-,0,http://p2.music.126.net/4LSi8fluaNIpE9pRx0S__g==/109951167906542512.jpg,5882525897,昨天18:26,0,希望她珍惜你的爱，羡慕你了,重庆
1673303068,给我理想的家-,0,http://p2.music.126.net/4LSi8fluaNIpE9pRx0S__g==/109951167906542512.jpg,5882524919,昨天18:25,1,4年了，你有想我吗,重庆
,,0,,,,,,
3810230594,小风_NJK1,0,http://p1.music.126.net/cJXpL3TpNQjRCYM2xV9hUg==/109951165548324794.jpg,5882518136,昨天18:16,0,想问个问题，我暗恋的那个女孩的闺蜜在追我什么办,贵州
3810230594,小风_NJK1,0,http://p1.music.126.net/cJXpL3TpNQjRCYM2xV9hUg==/109951165548324794.jpg,5882518136,昨天18:16,0,想问个问题，我暗恋的那个女孩的闺蜜在追我什么办,贵州
1878309462,1342660,6,http://p1.music.126.net/qFnfQNUn250Mg0w9XNpUgQ==/109951168283526535.jpg,5882508211,昨天18:01,1,见你两次了，喜欢用付亩换热度呗,山西
1878309462,1342660,6,http://p1.music.126.net/qFnfQNUn250Mg0w9XNpUgQ==/109951168283526535.jpg,5882506246,昨天18:01,0,小出生还没死呢？,山西
2076984431,贝贝飞奔中,2,http://p1.music.126.net/knjDy87jDAPLz2Qlc880sw==/109951168515531473.jpg,5882502015,昨天17:49,0,这么那么现实啊[流泪][流泪],安徽
313727103,帐号已注销0_0,0,http://p1.music.126.net/Ib3IsqKlnfyZDkvSgq650w==/109951166112868546.jpg,5882495299,昨天17:40,1,又是一年清明雨上,英国
5078369719,欧尼不是酱酱,0,http://p1.music.126.net/RdRUQXtUYw6BnicypNKgsA==/109951168518778937.jpg,5882474521,昨天17:11,1,听歌 聊天 游戏私我,河南
5078369719,欧尼不是酱酱,0,http://p1.music.126.net/RdRUQXtUYw6BnicypNKgsA==/109951168518778937.jpg,5882474521,昨天17:11,1,听歌 聊天 游戏私我,河南
3272796842,小珂堡堡,3,http://p1.music.126.net/o_nqRJBwSGlW0W5WJVBO8Q==/109951168447510506.jpg,5882469989,昨天16:50,0,动态赞.评,河南
509019539,赐一一,2,http://p1.music.126.net/JfP71sNJYpUvvRCbCfao_w==/109951168439316018.jpg,5882461384,昨天16:38,0,可惜词不达意,四川
509019539,赐一一,2,http://p1.music.126.net/JfP71sNJYpUvvRCbCfao_w==/109951168439316018.jpg,5882456731,昨天16:38,1,希望你不再孤单有个依靠,四川
509019539,赐一一,2,http://p1.music.126.net/JfP71sNJYpUvvRCbCfao_w==/109951168439316018.jpg,5882456656,昨天16:37,0,喜欢的时候特别喜欢，不喜欢得时候又觉得脏,四川
509019539,赐一一,2,http://p1.music.126.net/JfP71sNJYpUvvRCbCfao_w==/109951168439316018.jpg,5882459354,昨天16:36,1,怎么那么傻,四川
6378733407,yyyydy111,0,http://p1.music.126.net/DwNOY_DLt6T1axdSs1VKiw==/109951168518262261.jpg,5882461206,昨天16:35,2,我故意晚回消息 以为那样就扯平了.,河南
6378733407,yyyydy111,0,http://p1.music.126.net/DwNOY_DLt6T1axdSs1VKiw==/109951168518262261.jpg,5882454673,昨天16:33,0,天天开心.,河南
5086721317,Dursnnnna,0,http://p1.music.126.net/0xDBy6BVr-UAp2MDD3Q-GA==/109951168513085006.jpg,5882449676,昨天16:29,0,那刘毅成为军人了吗,内蒙古
5086721317,Dursnnnna,0,http://p1.music.126.net/0xDBy6BVr-UAp2MDD3Q-GA==/109951168513085006.jpg,5882449676,昨天16:29,0,那刘毅成为军人了吗,内蒙古
5086721317,Dursnnnna,0,http://p1.music.126.net/0xDBy6BVr-UAp2MDD3Q-GA==/109951168513085006.jpg,5882449676,昨天16:29,0,那刘毅成为军人了吗,内蒙古
480498777,刚到么,6,http://p1.music.126.net/YFPpVVUYhflsvsjjNnbFHA==/109951164724559825.jpg,5882424566,昨天16:02,0,你这话也对，活在当下,云南
86333240,一闪一闪亮晶晶_21,6,http://p2.music.126.net/cdTeAqJIue9-qaoliaGywQ==/109951167930614446.jpg,5882422850,昨天15:52,0,我们之间的距离2869.1km 如果没有这个网络 可能这辈子都不会相遇 遇见你的每一个现在我都很珍惜 只想留住你在的每一瞬间 不管有没有未来,海南
5065299542,法老的蝴蝶结-,0,http://p2.music.126.net/E8xxl7QyiXDbKX6aoyv-Yw==/109951168518349959.jpg,5882378338,昨天15:39,0,七日的王妃,山东
2072028932,小了汪超nice,0,http://p2.music.126.net/WMAwjv6OdQIj3iUt5KngiA==/109951165490218258.jpg,5882377737,昨天15:29,3,夕阳像个守财奴，正在慢慢的藏起来它最后的金子。,甘肃
1725686266,睡不醒的子魚,6,http://p2.music.126.net/LYJ8FAeCCMXFPZN6eMH5cw==/109951168206173776.jpg,5882372736,昨天15:27,0,回忆是我们为自己设下的陷阱，如何挣脱唯有自己可解,爱尔兰
1730500718,辛尼娅偷喝旺仔,6,http://p2.music.126.net/s4pEtrHkEKs_gbcvbndl6A==/109951168512706295.jpg,5882347612,昨天15:27,0,在一起的第818天 会一起去香港吗…,黑龙江
2002188875,水果姐姐er,6,http://p2.music.126.net/uSvZn6nourwBJUrXiQRM-g==/109951168520631516.jpg,5882333259,昨天15:10,3,又是一年清明雨上，爸爸我想你,湖北
1452108866,旭旭宝宝King,0,http://p2.music.126.net/gyblcwCw5biefjgEMjxUlQ==/109951166142541722.jpg,5882333757,昨天15:06,0,爱情 呵呵,黑龙江
490572382,我可比你纯,0,http://p2.music.126.net/MJPPnOUuqnc6utnmGn1_8Q==/109951165910068972.jpg,5882325610,昨天14:58,0,看来是好了[多多大笑],河南
1369478069,另意,0,http://p2.music.126.net/Td0N30DjJesjN2XRBpr3Zw==/109951168515966482.jpg,5882328918,昨天14:54,2,日落是免费的 春夏秋冬也是 不要觉得人生是那么无望 希望你也快乐 我们总是为许多遥不可及的事物奔波 却错过了路边的花开 傍晚落在身上的夕阳 忙着生活的同时记得去感受日常中的小细节 生活除了琐碎与平淡 还有可口的美食和无数盛开的花,山西
266703393,高洁R,1,http://p2.music.126.net/hC6xIYVS6Wwt82YwNMkQFQ==/109951168448262848.jpg,5882320253,昨天14:38,0,谢谢你,广东
1770778413,SheSir保持热爱,3,http://p2.music.126.net/o6bfAY3kwJ_nzB8E2ydOvg==/109951167078090026.jpg,5882319862,昨天14:32,0,还是得这是歌啊,湖北
1599175613,MyPauline,2,http://p2.music.126.net/TCfYmxAJhs1inV8b3fE4RQ==/109951168457601114.jpg,5882318398,昨天14:30,3,动态,江西
2012160571,9lR7,3,http://p2.music.126.net/F0IicshiwtkbxGXLfaGD6A==/109951168515163647.jpg,5882318366,昨天14:30,3,好想困住你 好想你的世界只有我,黑龙江
1829490940,Hovg_o,3,http://p2.music.126.net/luTlBTYnnbeQbZ18hqiuyA==/109951168518660055.jpg,5882318255,昨天14:28,2,初见：你好……             多年又见：你好。,广东
6481013937,吃了玛卡巴卡,0,http://p2.music.126.net/OmtFpgRxDqiHLRLDtu7Uig==/109951167387575384.jpg,5882315146,昨天14:21,0,年少轻狂的岁月，沉淀下来的是那些再也回不到的过去，总让人感叹，这是未曾珍惜而那失去的那些，但这些恰恰也是我们想让你去体会的，因为年少轻狂的岁月，一生只有一次，世间最珍贵的，不是得不到和已失去的，而是现在能把握的，我们生活在一个复杂而又充满无奈的世界，身上背负太多太多的责任和使命，,河北
535436970,海边听明明就o,0,http://p2.music.126.net/AcdG85qeS7dUIxnO7XIshQ==/109951167783025972.jpg,5882317827,昨天14:20,1,我去过我们所有走过的路也没再遇见你,四川
535436970,海边听明明就o,0,http://p2.music.126.net/AcdG85qeS7dUIxnO7XIshQ==/109951167783025972.jpg,5882315069,昨天14:19,0,哪里都是你除了我身边,四川
1371147798,Mr_凡夫没有俗子,4,http://p2.music.126.net/9vo64ZO6XQxDogI9og4AOg==/109951163367012331.jpg,5882311598,昨天14:13,1,哪里都是你，哪里都没你,安徽
1743869486,容景z,0,http://p2.music.126.net/WKxFLcHaLBQzsrmivHtRWQ==/109951168319226470.jpg,5882314735,昨天14:13,0,谢谢你 出现在我的青春里 这次真的再见啦,安徽
611237851,大家都挺忙的__vpoW,5,http://p2.music.126.net/LPnqaXw-ph4j3H74yu9YWA==/109951168423065348.jpg,5882312229,昨天14:08,0,青山一片云雾，心安即归处。,江苏
5112746443,香蕉噗呐呢,1,http://p1.music.126.net/l-FxVJABZhJpP1GMZBFSxA==/109951168324440998.jpg,5882308286,昨天14:02,0,[多多捂脸],河南
1359686385,今天你鳄了玛,6,http://p1.music.126.net/FJHPokv7MzwFySSX1OaSaQ==/109951167785705146.jpg,5882308157,昨天14:00,0,恭喜你陌生人，我爱你[云比心],山东
517177565,董四撮,0,http://p1.music.126.net/Y_FAfuZ66di8_ZiEDvd3xQ==/109951162958332016.jpg,5882310861,昨天13:59,0,他都已经放进去了，我还放不下,云南
3939523980,怡崽ove,4,http://p1.music.126.net/Jk_IMI2WyhlURhV5LoUTKg==/109951168519901969.jpg,5882310769,昨天13:57,2,思念在发烫,重庆
3939523980,怡崽ove,4,http://p1.music.126.net/Jk_IMI2WyhlURhV5LoUTKg==/109951168519901969.jpg,5882307376,昨天13:57,2,开心的东西要专心记起,重庆
3939523980,怡崽ove,4,http://p1.music.126.net/Jk_IMI2WyhlURhV5LoUTKg==/109951168519901969.jpg,5882308864,昨天13:56,0,如果那么轻易就能被人替代 那我们相遇又有什么意义.,重庆
8430224251,骗人的小狗A_Zhv2,0,http://p1.music.126.net/UKHjTwyGSz3u2L2bG44g3w==/109951168494708508.jpg,5882305274,昨天13:48,0,加油,湖南
259345417,今天也是可爱夕呐,4,http://p1.music.126.net/8vL01arCwHN7_MaDq3naUw==/109951168521243477.jpg,5882306859,昨天13:47,2,公司聚会的时候大家都很开心，只有我自己缩在角落里，你慢慢的走过来，问我为什么不跟大家一起玩，我说，我想安静的自己呆着，你笑了笑，说好，我陪着你。很多年后，我还记得那个笑容，暖暖的。,江苏
1636563529,弥勒Fy,0,http://p1.music.126.net/jkwkJUoHu5RQnimObrni7w==/109951165016112980.jpg,5882298730,昨天13:35,1,我想你了 拽拽,安徽
5119310011,祝我爱意死绝_Itso,0,http://p1.music.126.net/D_kylIsyexfUnTTw9Bm0Ew==/109951166957859137.jpg,5882297441,昨天13:31,0,刚认识那会多好啊，发不完的信息，聊不完的话题，连晚安都要道好几遍，可是到了今天连联系都需要勇气，人生若只如初见那该多好,山东
8480452104,啊洋yy8,1,http://p1.music.126.net/SUeqMM8HOIpHv9Nhl9qt9w==/109951165647004069.jpg,5882298094,昨天13:25,1,好好学习,广东
